category,venue_id,name,longitude,created_on,lattitude
lodging,6012,Bed & Breakfast La Chiesa di Sopra,11.6203702,1373461771,44.2244993
default,6028,Ronald McDonald House,-73.7814532,1416372394,42.6548632
default,6014,London Theatre Direct Ltd,-0.1425829,1394111392,51.5172504
default,6015,Vape Emporium,-0.178498,1405596179,51.557634
default,6016,CeX Birmingham,-1.8954388,1414100194,52.4807258
cafe,6017,tazzine.ch,8.5320354,1366410111,47.3431497
default,9048,KAMRAN CHATTHA,70.916748046875,1483130648,29.3666175691284
food,6018,Molotov,3.7265194,1426688407,51.0405697
default,5989,Bitcountant,-80.1941173,1385425680,26.0913152
food,6020,The White Lion,1.28927,1370785993,52.6350241
nightlife,6023,Intershop Bochum,7.2158736,1394131044,51.4774195
cafe,6024,矢上祭　隕石たこ焼き LYNCS Takoyaki,139.6530628,1413887639,35.5560652
default,6026,РА Вектор,44.4965043,1387858397,48.6967713
default,6027,CeX Glasgow Union St,-4.2566932,1414405248,55.8588047
shopping,5988,The Good Planet Company,-123.3637081,1407734487,48.4245563
atm,8469,2-way Bitcoin ATM at Grand Ledge Fledge,-84.4852924346924,1472506041,42.7352874018601
default,6032,Caladen Ltd,-1.2720898,1386948772,52.8759514
default,6033,GSracunalniki.com,14.4170317,1390295000,46.243821
default,6034,Koffer Crew,6.1471223,1397337441,51.7945422
lodging,6035,Hotel Garni Weinberghof,15.4106846,1424697058,48.3661963
attraction,6036,Instituto de Empresa,-3.6890598,1420372559,40.4377839
default,6037,CeX Bristol,-2.5881508,1414099965,51.4589853
default,6039,Canna Seed Seedshop,14.2703688,1402036624,46.6121106
default,6061,Resource World Magazine Inc.,-123.1158768,1386185636,49.2851281
default,6041,資訊科學研究所,121.6148468,1369735414,25.0411277
default,6044,Custom Computers & Repairs,-122.4851366,1389166708,37.7570201
default,6043,男生宿舍18棟,120.6005166,1389316511,24.1810807
lodging,6047,The D Las Vegas Hotel & Casino,-115.1419985,1390452060,36.1696603
default,6045,Bauunternehmen T Helmrich GmbH & Co. KG,11.0000602,1399969830,49.8527573
food,6046,The Haymakers,0.1393447,1373536947,52.2173697
default,6048,House Taurus Vacation Apartments,12.0805304,1386930408,47.4524693
cafe,6054,Coupa Cafe,-122.1614516,1369844992,37.444714
food,6050,Walters',3.7213566,1426688728,51.04892
default,6052,Sede Legale Soluzioni e Referenze Srls,11.8861948,1392634317,45.4533973
default,6053,FixMyi,10.4906272,1387885813,59.9384972
shopping,6068,Lord & Taylor,-76.8594396,1402442457,39.2161055
default,6055,Cash for Bitcoin,-1.8837652,1412585059,52.5496678
grocery,6056,Cambridge Mill Road Butchers,0.1394921,1407317500,52.1991076
default,6057,DrGreenStore.com,9.1736389,1404894419,45.4513797
default,6059,Complete Entertainment Exchange,1.2921627,1414338530,52.6250589
default,6060,CeX Brighton,-0.1505644,1414407683,50.8246823
default,6064,Bitcoin Services Manitoba,-97.1470502,1395338351,49.8787905
default,6062,Bitcoin 2Way ATM - Geldautomat: Bitcoins Kaufen / Verkaufen - Handy World Bochum,7.216787,1411479851,51.4797555
lodging,6063,easyHotel,4.3092425,1406886597,52.0826206
default,6071,Flowpure Water Filters,-123.0979716,1415842671,49.2728477
grocery,6065,Weinhof Reinhardt,7.4625269,1401489242,51.3726166
default,6066,Bloco B,-47.8760523,1411597421,-15.7803599
default,6067,Sibeliuspuiston minigolf,24.9151141,1409161057,60.1804224
default,9049,KAMRAN CHATTHA,66.9060516357422,1483130732,24.9785892011642
default,6070,Ohio Insurance Solutions,-84.1613988,1405446809,39.6415093
default,6072,Hayward Cycle Salvage,-122.0944738,1427271946,37.6864452
food,6042,RJ's Bob-be-que Shack,-94.6581469,1395404598,39.022885
cafe,6051,Coffee Break Bar,11.8866166,1411193143,45.4532711
shopping,6073,Edicola e Tabacchi Turri,11.0431836,1423739074,45.8908037
food,6074,11A,9.7132779,1418634218,52.3705544
lodging,6040,Sandman Inn Blue River,-119.3123543,1432225320,52.1057534
lodging,6031,Hotel Villamagna,-3.6881648,1428185812,40.430323
shopping,8461,Digital Games Codes®,-9.03823435306549,1472125208,38.569533759954
default,6090,Brimstone Creative,115.8395246,1400157469,-31.9424342
default,6078,中国語教室B-Chinese新橋校,139.7568022,1386750890,35.6685654
default,6081,Adv. Manor Tamary,34.7817371,1401690151,32.0812862
default,6082,Chalupa Na kopečku,17.22314,1385649093,50.2129483
default,6083,Sirius Money Ltd.,12.5964318,1403779219,55.6945716
default,6084,GELDSPARBOX,8.507392,1388953063,48.9552939
default,6086,Chattanooga Times Free Press,-85.3056416,1389298998,35.0416586
default,6087,Bitcoin Romania - Bitcoin Robocoin ATM,26.1047235,1399415143,44.4294916
default,6092,Tony Weeg Photography,-75.5692733,1386946651,38.3232936
nightlife,6091,Beyond the Trap Door,115.8228343,1388890023,-31.9478804
default,6101,Canada Ionizers,-123.1247422,1416344128,49.2632188
default,6093,Sarai,-122.2771204,1386462003,37.8051107
default,6094,Self Serve Pet Spa,-119.109016,1408607669,35.385663
shopping,6095,Wooden Shoe Books,-75.1542036,1419049852,39.9421815
food,6102,Pizza Patrón,-116.1837555,1393105140,33.6906123
default,6096,FAI VA'A Outrigger Canoeing,6.7340677,1385386698,46.8059684
default,6097,Vivailsole B&B,11.0366657,1405342819,44.3666452
default,6098,中国語教室B-Chinese新宿校,139.697104,1386751356,35.6936505
lodging,6099,Gasthaus Pension Mair Bachmann,11.4159169,1373625669,46.5605548
lodging,6100,Villa Parkschlössl,13.5739549,1389359246,46.8032101
default,6109,Colosseum Online Inc.,-79.4899936,1393299985,43.7796936
default,6105,Wild Hare Vintage,-121.8181406,1406180288,47.5192469
transport,6103,Letiště Znojmo,16.0598018,1422958988,48.8168552
default,6104,FA.MA. s.r.l. Refrigerazione,11.8558452,1398351986,45.6805481
food,6108,Blue Greek on Granite,-122.7162853,1392190005,42.1983035
lodging,6106,"Ferienwohnungen ""Haus Sarah""",8.846976,1408195304,54.1381921
default,6107,Senso Unico Snc,10.5579614,1395225609,44.6776692
default,6113,Vintages Handcrafted Wine,-105.0782275,1386256735,40.5847581
default,6085,NovaWhite Teeth Whitening,-85.3159384,1387398106,35.0302581
default,6111,Dr. Felice Fiore - Urologo / Andrologo,14.3313969,1403654609,41.080255
default,6112,Nexus Open Systems Ltd,-3.4856717,1391002244,50.7107899
default,6114,Steuerberater Quermann,7.4040657,1420719020,51.4169201
default,6115,Bacchanalia,103.8490096,1410537404,1.2923852
default,6077,Visible Online Marketing,115.8637239,1386513953,-31.9564121
nightlife,6076,Hackers Bar,139.730466,1414623128,35.6643429
atm,8280,Athena Bitcoin ATM,-97.2325551509857,1467232528,32.7464785833047
default,6121,Mother Natures Gift Shop,-81.8632605,1393078949,26.6427374
cafe,6122,Gardner's Park Tea House,-81.8631685,1393078866,26.642597
default,6123,Draper University Hero Hangout,-122.3246055,1420667613,37.5632033
default,6132,Free Geek,-122.6562306,1383978575,45.5104408
shopping,6124,Bestdrive Pneuservis Vranovice,16.6088601,1394039348,48.970681
food,6125,Maluburger,14.9029284,1412016677,37.5702966
attraction,6120,The Florida Native Butterfly Society,-81.8629449,1387586987,26.6424222
default,6127,Jurisconsul - law firm,6.1278726,1425911506,49.6123645
default,6128,АртСтудио,60.5776247,1386007579,56.8110552
default,6129,Nouseva Myrsky Jewelry,21.6239935,1402901750,61.3620524
default,6130,"STM Kiosk - Erfrischungen, Tabak, Zeitschriften",7.2096033,1389883080,51.4784576
default,6131,Mondgesicht Bochum - u3 management,7.2093995,1389882903,51.4788133
default,6138,Rocketmade,-113.579209,1386114868,37.1114236
default,6134,痩身専門サロン美望bibou,135.502233,1406706130,34.698789
default,6135,中国語教室B-Chinese池袋校,139.7153125,1386750043,35.7336766
default,6136,Quick File Accounting,-0.1970068,1391380717,51.4994284
attraction,6137,Schloss Heinrichshorst,11.7061514,1390927214,52.3427226
default,6139,PRHollywood,-118.4160117,1389203060,34.0623455
default,6147,TeamLogic IT of Omaha,-96.0252643,1403043477,41.1623085
sports,6140,Semokwan Hapkido Academy,-0.1563858,1413520300,51.4521285
default,6141,Agriturismo - Fattorie Faggioli,11.9813752,1407512164,44.0415118
default,6142,neuwaerts GmbH,9.7328435,1420815314,52.4159358
default,6143,Little Amsterdam,-5.6039925,1425248973,36.013249
default,6145,Sunex Computer,8.4652744,1417386161,47.4080949
default,6146,Wirkstatt Basel,7.5669689,1412800579,47.5663342
default,6148,Rick's Home Theatre Store,-82.6507969,1413381714,27.770985
default,6149,Creative Clay,-82.6504191,1413381714,27.7709893
default,6150,?,14.4417286,1415361003,45.3308172
default,6151,Terapie tmou,15.285626,1415264408,49.867813
shopping,6153,Buttons UP,103.8596189,1398050127,1.3002138
shopping,6154,XX Simplicity,103.8588312,1397484259,1.3011426
lodging,6155,Hotel Castel Gandolfo,12.6510982,1429168308,41.7453628
default,6157,World House,6.2998911,1419784571,51.5718082
default,6158,Restavracija Glažuta,14.5115006,1416921016,46.0759268
default,6126,Justine Brooks Jewelry Design,-122.9630934,1386222808,50.1242534
atm,8281,Athena Bitcoin ATM,-96.7364001274109,1467232825,32.9232129222764
default,6162,Masthero - Windsurf mast mount for gopro,14.5984491,1389202955,46.2079184
food,6167,El Azteca,-111.6595777,1377197151,40.25078
cafe,6164,Kawiarnia Hoża 51,21.0095533,1421847522,52.2251441
default,6163,Old Mill III,-111.8090227,1390789702,40.6336468
lodging,6166,Альпийские коттежи,48.7204234,1391279400,55.7263521
sports,6170,Vertical Dreams,-71.4596689,1386112961,42.754381
attraction,6168,University of Nicosia,33.3157467,1385031478,35.1663003
food,6169,Pizzeria Da Mario,12.8953003,1393622297,47.7201918
default,6171,Liberty Extraction & Drying,-80.3514991,1385064088,25.5967843
food,6172,China Express,-95.682441,1395821731,39.0479217
default,6174,Law Office of Stephanie Dourado,-77.0457716,1390077839,38.8057488
default,6173,Plonter.co.il,34.7723195,1387360077,32.0619434
atm,6179,Hacker Dojo,-122.0501191,1421371721,37.4031538
shopping,6177,Krafftdatamining,10.2297666,1392977463,49.7971696
default,6178,Exelmedia - Opanuj 100% Internetu,17.9106862,1407698996,50.6933326
food,6180,Isabel Pearl,-122.6810891,1421003641,45.5257463
default,6183,Kleo's Sewing Studio,-81.0927617,1389250341,32.0792598
default,6182,WAP Waschbär Kahla,11.5757035,1383993069,50.8160813
default,6185,Corter Leather & Cloth,-70.1253429,1385879525,41.7486908
default,6184,中国語教室B-Chinese飯田橋校,139.7448519,1386749363,35.7040691
default,6186,Kleinemonde Getaways,27.0417111,1385422960,-33.5369667
default,6189,Samba Construction,-71.9848829,1407108762,42.2478141
default,6191,Evans on the Common,-71.705048,1403381760,42.6683005
default,6190,Holiday Apartment Playa Jardin,-16.5566101,1387645772,28.4143407
food,6193,Bajas Tavern And Eats,-80.6180287,1401471562,28.4088542
default,6192,Blue Lotus 1 - 2 Bedroom apartment for short term rent,115.2511847,1386227975,-8.5097231
food,6194,Sake Zone,-122.4712399,1367286204,37.7823501
default,6195,House Of Tan,-80.6098705,1401471563,28.358205
default,6198,Memories Renewed,-93.2628415,1407437901,45.0825524
default,6197,Rogue Language Learning Centre,24.0295163,1387867389,49.8346591
default,6199,Optimoiautosi.fi - Jyväskylä,25.7874369,1408627140,62.2811169
default,6201,modulix,-0.6458531,1433775505,44.8005776
lodging,6202,Hotel Boston,12.7317325,1405248599,43.9676858
default,6165,kwartzlab makerspace,-80.4774484,1384367659,43.4429225
default,6161,El Passion,20.9916252,1379321649,52.2569298
atm,8282,Athena Bitcoin ATM,-95.3498429059982,1467233017,29.7297533893958
default,6205,Astekin Hukuk ve Danışmanlık,32.85213,1390759600,39.9202455
default,6206,xebec mediafactory GmbH,12.2181165,1405719280,49.0019693
cafe,6207,Brasserie Bloem,4.3851486,1404658761,50.8580605
default,6209,大智慧科技大樓,120.5970901,1389316511,24.1813919
default,6210,Bitcoin 4 World,18.6097069,1396128563,54.373367
default,6212,Yakiniku Gato,139.7797912,1426324098,35.687185
lodging,6214,Red Roof Inn,-117.9995771,1373388319,33.8572697
default,6220,Invent Coworking,-122.4782298,1410427872,48.751642
sports,6215,Tenniscenter Wolfratshausen,11.4205502,1373629000,47.9041538
food,6216,Akrotiri,22.4861594,1373999957,36.4282349
shopping,6217,CeX London W1 Tottenham Crt Rd,-0.1344458,1414336067,51.5204094
default,6236,Search Tempo,153.0367544,1387836485,-27.4915396
default,6225,Simple Labs,-118.3690264,1385308147,34.0905454
default,6226,Pacific Solutions,-122.6096906,1375152240,45.4973647
default,6222,Killeena House,-9.3405323,1374861386,51.5187425
default,6223,中国語教室B-Chinese,139.7692344,1386661201,35.6913668
default,6224,Four Points by Sheraton Ljubljana Mons,14.4527082,1414509456,46.0521771
food,6237,Curry Up Now,-122.3236961,1408611208,37.5668359
default,6238,Hero City,-122.3255069,1420667473,37.5639149
lodging,6227,Hotel Petit Palace Art Gallery,-3.6851212,1415269747,40.4238877
default,6228,Duo dental Kucler & Kucler,14.5018234,1417650723,46.0788633
lodging,6229,GLAS Hotel,15.1358177,1420631786,51.629316
default,6230,DF-Pronet,8.4869807,1407391617,52.1307404
lodging,6231,Villa Les Papillons,1.3318564,1403255580,50.0439938
grocery,6232,Käserei/Molkerei Lustnau,8.7410153,1377794683,46.9755564
default,6233,Cascina La Famó,8.2996926,1377861557,44.760619
default,6234,CeX Preston,-2.700824,1414337813,53.7595128
default,6241,Digital Currency Profits,-123.1251129,1389948602,49.2839789
default,6240,Hypnosis & Psychotherapy For Health & Healing,-93.4550319,1379774281,44.9122102
nightlife,6244,Bootleg Mannings,-74.177748,1391120249,40.6261804
default,6239,Atelier de verre Les Boulassots,3.7691288,1379065585,46.8363542
nightlife,6245,The Wine Spot,-81.5650746,1397837527,41.4978758
lodging,6213,Howard Johnson Hotel and Conference Center,-117.9270044,1373387783,33.8553123
default,6242,Golfové hřiště Lázně Bohdaneč,15.6903069,1402307253,50.0898426
default,6219,Medical Centre,138.5354061,1388918723,-34.8813241
default,6204,Agriturismo il Geco,7.9511766,1431580091,43.8791675
default,6249,Fissi,4.3148207,1414430017,50.8097719
default,6254,CarusoApps,-74.159426,1412223541,40.5611489
default,6253,FRUIT　GARDEN　山口果物,135.5200899,1407217636,34.6734429
default,6257,LensesRx Online Optical,-74.106639,1401803255,40.5740354
default,6255,ikwileenspel.be,5.7092644,1385132776,51.108675
lodging,6256,Casa Mona,-17.9438989,1404741240,28.8208911
default,6258,Bapple Real Estate,-74.001121,1389906791,40.7259692
food,6259,Portobello Cafe,-74.1506984,1430164799,40.5373326
default,6266,Flat 128,-74.0005088,1407833581,40.7340135
default,6260,Farset Labs,-5.9404434,1385476053,54.5928447
default,6261,Coop. Le Formichine gastronomia d'asporto,11.0353201,1422536469,45.8877365
default,6262,The Refinery,-2.1017056,1385719029,49.1851399
default,6263,Applied Technology Research Center,67.0924234,1385852659,24.8988054
default,6264,Rocca Surfcamp,16.6125184,1385910147,40.0985592
default,6265,Modern Lovers Design,-46.714524,1386131179,-23.5370981
lodging,6269,Red Lodge Inn,-109.2478373,1386513324,45.1785408
default,6268,Q2 Informática e Lan House,-49.3279887,1386164260,-25.4035887
default,6271,1 Percent NYC,-73.9882961,1421222600,40.7205798
default,6270,ЭкоЛандшафт (Киевский филиал),30.3146581,1390946210,50.2534801
shopping,6273,Greene Ave Market,-73.9726551,1386348905,40.6861953
default,6272,Semicolon Developers Network Pvt. Ltd.,85.3197393,1386340318,27.6849221
food,6274,Kinjo,-73.973166,1386348923,40.6859558
default,6275,NYC Piano Tuning,-73.927156,1393559117,40.7019044
atm,6276,Essence of Life,-73.9838987,1432259049,40.6675974
default,6278,"Scott Gregory, farrier",-84.1982495,1386578264,39.1580839
default,6277,VZKG Zentrale,16.3875071,1386539087,48.2793966
default,6279,Kowalski Engineering,-84.4093811,1386591331,39.1950432
food,6280,Lean Crust,-73.9750172,1386598012,40.6866565
cafe,6282,Algiers Hookah Bar,-105.0784126,1386809384,40.5787521
default,6281,Weihnachtsbaumverkauf Fam. Grill,15.2657818,1386748053,48.1236848
default,6284,AlphaTech Computer Repair,-118.5242201,1386890662,34.1658952
default,6283,Bridgwater Man With a Van,-2.9948139,1391483807,51.1321602
default,6285,Hydraulic Pictures,-90.2274698,1386995012,38.5931217
default,6286,The DUI Guy,-86.4639981,1387063028,37.9345045
food,6287,Eat-Aly Italian Food and Wine,3.7215469,1429122078,51.0483002
default,6288,Symbian-Toys,7.6857844,1387299861,45.1015926
default,6419,Dell Round Rock 1,-97.666999,1405783038,30.4838705
default,6248,Atlanta Tech Villiage,-84.3734598,1383169079,33.8490391
default,6247,ClickOn GmbH - Apps for E-Commerce,8.6739416,1404771419,47.3891648
attraction,6293,The Florida Native Butterfly Society,-81.8629449,1401376029,26.6424222
default,6294,Teacher Tutors,-74.3293288,1388064491,40.793025
default,6298,Kay Residence,-84.1007159,1389001715,38.8426285
default,6295,Amway odběrné místo,16.6503663,1400444401,49.3581661
default,6312,Bitcoin Brains Edmonton,-113.4881729,1389913170,53.5492516
cafe,6297,Słodkie Słówka Cafe,15.5739054,1419254542,54.177692
default,6301,Casa Grande Building,-104.9840361,1389316509,39.7324274
default,6299,BVS Verpackungsservice Braunschweig GmbH,10.5635677,1389259014,52.2871474
default,6300,SC BTC X CHANGE SRL,21.9262948,1389316163,47.0545216
default,6306,The Human Solution,-97.7292127,1392714419,30.3543154
default,6303,Graming.pl,21.5427992,1389395095,51.4702691
default,6304,Pátio Pinhão - Houses for Rent,-9.1975849,1389402823,38.8423931
default,6314,Kong Productions,-84.4788583,1390107302,38.0552196
default,6307,Ingenieurbüro Tobescu,7.3056723,1389702192,50.6592757
default,6308,Ed's Shed,-0.0806893,1389776467,51.5413817
default,6309,Baicapture Inc.,121.0125244,1389776780,14.5652545
default,6311,Groupama Assicurazioni,7.5961574,1389818096,45.0730083
